year_month,0
2025-01,0.2911945192470444
2025-02,0.30787113759102236
2025-03,0.28266510135843537
2025-04,0.2933097803058127
2025-05,0.3036572283795101
2025-06,0.31056683397622187
2025-07,0.2999154247638631
2025-08,0.2850843767940928
2025-09,0.2830838166803015
2025-10,0.3254274534882564
2025-11,0.30710798651839794
2025-12,0.289958560040367
2026-01,0.2883754474581258
2026-02,0.286731884970031
2026-03,0.26502486594954044
2026-04,0.2994797535012707
2026-05,0.3218873763533024
2026-06,0.3609129458025914
2026-07,0.34224709531431163
