trade_time,nav,cash,position_val,num_positions
2025-01-13 09:45:00,466693.4369154999,457320.1769154999,9373.26,3
2025-01-13 10:00:00,464319.2026954999,448908.9726954999,15410.23,4
2025-01-13 10:15:00,463535.5114204999,453000.24142049986,10535.27,2
2025-01-13 10:30:00,463514.76215199986,449130.2121519999,14384.550000000001,4
2025-01-13 10:45:00,455448.4141604998,450552.93416049983,4895.4800000000005,2
2025-01-13 11:00:00,455434.1986694999,444264.91866949986,11169.28,5
2025-01-13 11:15:00,453470.1208269999,446222.7108269999,7247.410000000001,3
2025-01-13 11:30:00,453442.15462899994,439667.0746289999,13775.080000000002,4
2025-01-13 13:00:00,453448.2898239999,438651.9098239999,14796.38,5
2025-01-13 13:15:00,452293.14536399994,440834.8153639999,11458.33,3
2025-01-13 13:30:00,449731.84357399994,448666.3835739999,1065.46,1
2025-01-13 13:45:00,449697.15332049987,438412.3033204999,11284.85,3
2025-01-13 14:00:00,447307.3997544999,435182.5097544999,12124.89,4
2025-01-13 14:15:00,446530.4451484999,436718.6151484999,9811.830000000002,3
2025-01-13 14:30:00,445477.0649319999,435611.7349319999,9865.33,3
2025-01-13 14:45:00,445461.47120899986,441118.89120899985,4342.58,2
2025-01-13 15:00:00,445458.59120899986,441118.89120899985,4339.7,2
2025-01-14 09:30:00,445484.25733949983,432544.3073394998,12939.95,4
2025-01-14 09:45:00,444436.40119849984,433468.1211984998,10968.279999999999,3
2025-01-14 10:00:00,444409.0133284998,419884.4733284998,24524.54,5
2025-01-14 10:15:00,444403.4969804998,424571.3069804998,19832.190000000002,4
2025-01-14 10:30:00,437762.58858449984,426786.4985844998,10976.09,3
2025-01-14 10:45:00,436655.4718124998,423883.7218124998,12771.75,3
2025-01-14 11:00:00,434115.5133634998,400731.54336349975,33383.97,4
2025-01-14 11:15:00,410830.7267244998,396069.6567244998,14761.07,3
2025-01-14 11:30:00,410826.33672449976,396069.6567244998,14756.68,3
2025-01-14 13:00:00,410858.0739004998,403123.6639004998,7734.41,4
2025-01-14 13:15:00,410815.21419949987,387946.12419949984,22869.09,5
2025-01-14 13:30:00,410804.8780864998,408425.65808649984,2379.2200000000003,2
2025-01-14 13:45:00,410792.7068004998,388165.0868004998,22627.62,5
2025-01-14 14:00:00,406331.3015954998,394820.1915954998,11511.109999999999,4
2025-01-14 14:15:00,403937.3021179998,396031.39211799984,7905.91,3
2025-01-14 14:30:00,403931.24333199987,388548.74333199987,15382.500000000002,4
2025-01-14 14:45:00,401580.78898199985,373124.03898199985,28456.750000000004,1
2025-01-14 15:00:00,377181.2943549999,374106.2043549999,3075.09,1
2025-01-15 09:30:00,377152.5712264999,371543.9212264999,5608.65,2
2025-01-15 09:45:00,374795.7226534999,279380.3926534999,95415.33,3
2025-01-15 10:00:00,355723.27800749993,280616.65800749994,75106.62,3
2025-01-15 10:15:00,338773.8318379999,287509.3918379999,51264.439999999995,4
2025-01-15 10:30:00,338743.9413649999,282905.59136499994,55838.35,4
2025-01-15 10:45:00,309746.731192,299020.051192,10726.68,2
2025-01-15 11:00:00,310054.57388899993,257807.96388899995,52246.61,5
2025-01-15 11:15:00,307930.21827849996,267070.2382785,40859.979999999996,2
2025-01-15 11:30:00,302155.81419049995,266469.45419049996,35686.35999999999,2
2025-01-15 13:00:00,302005.5524905,264313.1924905,37692.35999999999,3
2025-01-15 13:15:00,280142.00802949996,273365.6480295,6776.36,3
2025-01-15 13:30:00,280134.29425249994,272458.5242524999,7675.7699999999995,4
2025-01-15 13:45:00,280204.41855249996,265678.16855249996,14526.25,4
2025-01-15 14:00:00,279149.17534549994,267908.95534549997,11240.22,3
2025-01-15 14:15:00,279133.16969999997,267847.41969999997,11285.75,3
2025-01-15 14:30:00,271138.7398614999,266875.11986149993,4263.62,2
2025-01-15 14:45:00,270070.5131814999,244399.3131814999,25671.2,3
2025-01-15 15:00:00,252360.3125529999,251221.3125529999,1139.0,1
2025-01-16 09:30:00,252386.9615339999,243964.53153399992,8422.43,3
2025-01-16 09:45:00,251240.67178849992,150987.93178849993,100252.74,2
2025-01-16 10:00:00,250315.50794299995,125138.10794299994,125177.40000000001,5
2025-01-16 10:15:00,215511.89755849994,142929.29755849994,72582.59999999999,3
2025-01-16 10:30:00,200783.6426534999,103086.16265349992,97697.48,4
2025-01-16 10:45:00,172681.4601999999,118687.37019999992,53994.09000000001,3
2025-01-16 11:00:00,172620.8983169999,146764.1283169999,25856.769999999997,4
2025-01-16 11:15:00,171293.22435399992,148080.8043539999,23212.420000000002,3
2025-01-16 11:30:00,171292.2622119999,144474.98221199992,26817.280000000002,4
2025-01-16 13:00:00,171251.0604614999,138936.9404614999,32314.12,4
2025-01-16 13:15:00,171267.1453909999,139155.4253909999,32111.719999999998,4
2025-01-16 13:30:00,160976.16397299993,149469.74397299992,11506.420000000002,3
2025-01-16 13:45:00,160643.7223909999,124915.5023909999,35728.22,3
2025-01-16 14:00:00,160611.7023799999,156091.6823799999,4520.02,3
2025-01-16 14:15:00,160608.3821979999,140007.9721979999,20600.41,5
2025-01-16 14:30:00,159416.64638899988,142230.2163889999,17186.43,3
2025-01-16 14:45:00,154054.7575309999,144577.2075309999,9477.55,3
2025-01-16 15:00:00,148037.8643809999,145778.9443809999,2258.92,2
2025-01-17 09:30:00,148745.1292984999,110012.7792984999,38732.35,4
2025-01-17 09:45:00,148841.3625874999,115793.4725874999,33047.89000000001,4
2025-01-17 10:00:00,148749.5723544999,89234.04235449989,59515.53,3
2025-01-17 10:15:00,148800.77399549988,109693.74399549988,39107.03,4
2025-01-17 10:30:00,143574.00900249986,98925.64900249988,44648.36,3
2025-01-17 10:45:00,119487.01634699988,116183.92634699988,3303.09,2
2025-01-17 11:00:00,119497.70407699989,115085.37407699988,4412.33,3
2025-01-17 11:15:00,119484.17617699988,109017.19617699989,10466.98,3
2025-01-17 11:30:00,114675.48009149989,110134.8100914999,4540.67,3
2025-01-17 13:00:00,114673.9229389999,108825.2229389999,5848.7,3
2025-01-17 13:15:00,114681.22873849989,102286.7987384999,12394.429999999998,4
2025-01-17 13:30:00,110913.0092824999,104933.3392824999,5979.67,3
2025-01-17 13:45:00,108550.5069914999,107228.3469914999,1322.16,1
2025-01-17 14:00:00,108637.4522219999,66562.1022219999,42075.350000000006,5
2025-01-17 14:15:00,108528.2372969999,67889.2072969999,40639.03,4
2025-01-17 14:30:00,96417.02594349989,75434.94594349989,20982.08,1
2025-01-17 14:45:00,89752.9543439999,72646.0343439999,17106.920000000002,4
2025-01-17 15:00:00,88663.90709949989,73727.9870994999,14935.920000000002,3
2025-01-20 09:30:00,88670.4075814999,86393.3775814999,2277.0299999999997,2
2025-01-20 09:45:00,88664.9828339999,79377.43283399989,9287.55,4
2025-01-20 10:00:00,88663.8401574999,81600.1801574999,7063.66,4
2025-01-20 10:15:00,88668.55604549989,85306.5160454999,3362.04,3
2025-01-20 10:30:00,88645.39002549989,67415.3500254999,21230.04,5
2025-01-20 10:45:00,88723.0261804999,68513.0961804999,20209.93,4
2025-01-20 11:00:00,88728.78686849988,61868.68686849989,26860.099999999995,5
2025-01-20 11:15:00,88719.08140399988,69580.07140399989,19139.01,3
2025-01-20 11:30:00,88723.02748299988,65057.30748299988,23665.719999999998,5
2025-01-20 13:00:00,88707.16748299988,65057.30748299988,23649.859999999997,5
2025-01-20 13:15:00,86733.73954299987,84339.83954299988,2393.9,2
2025-01-20 13:30:00,86734.54429999989,66849.83429999989,19884.71,5
2025-01-20 13:45:00,86723.41193199989,77402.90193199989,9320.51,3
2025-01-20 14:00:00,86730.6970819999,71039.2270819999,15691.47,4
2025-01-20 14:15:00,86695.1811424999,77381.06114249991,9314.12,3
2025-01-20 14:30:00,84376.21647899992,80832.22647899992,3543.9900000000002,2
2025-01-20 14:45:00,83207.38818799991,64350.24818799991,18857.14,3
2025-01-20 15:00:00,83182.38818799991,64350.24818799991,18832.14,3
2025-01-21 09:30:00,70348.2794759999,61101.0594759999,9247.22,2
2025-01-21 09:45:00,70357.0129734999,44334.4229734999,26022.59,4
2025-01-21 10:00:00,70382.7225304999,41145.0825304999,29237.640000000003,3
2025-01-21 10:15:00,70468.6883459999,29693.2283459999,40775.46,4
2025-01-21 10:30:00,62296.24142049991,28598.471420499904,33697.770000000004,3
2025-01-21 10:45:00,62257.38763449991,41873.837634499905,20383.550000000003,2
2025-01-21 11:00:00,55064.7402124999,50048.2902124999,5016.45,2
2025-01-21 11:15:00,55054.41015499991,44227.81015499991,10826.6,1
2025-01-21 11:30:00,55053.91015499991,44227.81015499991,10826.1,1
2025-01-21 13:00:00,55058.92400199991,31608.714001999913,23450.210000000003,4
2025-01-21 13:15:00,45298.478565499914,33875.61856549991,11422.86,2
2025-01-21 13:30:00,45278.329343499914,23112.689343499915,22165.64,4
2025-01-21 13:45:00,39577.60550399991,35804.81550399991,3772.79,2
2025-01-21 14:00:00,39747.74546849991,21799.615468499913,17948.13,4
2025-01-21 14:15:00,39715.46995199991,21918.36995199991,17797.100000000002,4
2025-01-21 14:30:00,39694.153373999914,25558.90337399991,14135.25,2
2025-01-21 14:45:00,39674.85433899991,33763.85433899991,5911.0,2
2025-01-21 15:00:00,38486.17003899992,36127.370038999914,2358.8,1
2025-01-22 09:30:00,38470.94453049991,24099.98453049991,14370.96,4
2025-01-22 09:45:00,38455.747421999906,36094.14742199991,2361.6,1
2025-01-22 10:00:00,38419.87424749991,30136.45424749991,8283.42,2
2025-01-22 10:15:00,36038.24139249991,18999.69139249991,17038.55,4
2025-01-22 10:30:00,32223.81109299991,22780.64109299991,9443.17,3
2025-01-22 10:45:00,26270.436583999908,12799.87658399991,13470.56,3
2025-01-22 11:00:00,26246.13889599991,10494.89889599991,15751.24,5
2025-01-22 11:15:00,21512.90013799991,19141.77013799991,2371.13,2
2025-01-22 11:30:00,21515.50942449991,15461.039424499908,6054.47,4
2025-01-22 13:00:00,21509.409424499907,15461.039424499908,6048.37,4
2025-01-22 13:15:00,21495.547280499908,19154.437280499908,2341.11,2
2025-01-22 13:30:00,21481.815708499907,12689.015708499908,8792.8,4
2025-01-22 13:45:00,21471.10247849991,8471.99247849991,12999.11,5
2025-01-22 14:00:00,19363.70468199991,13835.68468199991,5528.02,3
2025-01-22 14:15:00,19342.226443999913,8736.776443999912,10605.45,5
2025-01-22 14:30:00,17219.984029499912,13610.144029499912,3609.84,2
2025-01-22 14:45:00,16012.219588999913,8446.759588999914,7565.46,4
2025-01-22 15:00:00,14650.099213999913,10901.679213999912,3748.42,2
2025-01-23 09:30:00,14678.957058999913,7166.997058999914,7511.96,3
2025-01-23 09:45:00,13546.242900499914,8293.582900499914,5252.66,2
2025-01-23 10:00:00,13542.465795499913,11030.805795499913,2511.66,1
2025-01-23 10:15:00,13527.293913499914,4403.013913499915,9124.279999999999,4
2025-01-23 10:30:00,13522.372540499917,8780.672540499916,4741.7,2
2025-01-23 10:45:00,13516.760400499918,11284.840400499917,2231.92,1
2025-01-23 11:00:00,13510.458000499917,8653.038000499917,4857.42,4
2025-01-23 11:15:00,13507.092474499917,11198.482474499917,2308.6099999999997,2
2025-01-23 11:30:00,13507.116157999917,10105.606157999917,3401.5099999999998,3
2025-01-23 13:00:00,13501.142673999915,7795.102673999916,5706.039999999999,4
2025-01-23 13:15:00,13495.073343999915,12284.983343999915,1210.09,1
2025-01-23 13:30:00,13479.799186999915,7323.439186999914,6156.360000000001,3
2025-01-23 13:45:00,13474.216201999914,12263.946201999914,1210.27,1
2025-01-23 14:00:00,13478.841907999913,6177.2819079999135,7301.5599999999995,4
2025-01-23 14:15:00,13471.676847999914,8532.006847999914,4939.67,3
2025-01-23 14:30:00,13471.232747999913,9572.912747999913,3898.3199999999997,2
2025-01-23 14:45:00,13467.059595999912,13467.059595999912,0.0,0
2025-01-23 15:00:00,13467.059595999912,13467.059595999912,0.0,0
2025-01-24 09:30:00,13467.053445999913,11001.473445999913,2465.5800000000004,1
2025-01-24 09:45:00,13427.91947299991,5528.179472999911,7899.74,4
2025-01-24 10:00:00,13436.62289199991,11309.322891999911,2127.2999999999997,1
2025-01-24 10:15:00,13416.37150899991,4643.8715089999105,8772.5,4
2025-01-24 10:30:00,13419.700904999909,6804.08090499991,6615.619999999999,3
2025-01-24 10:45:00,13419.632914999907,11283.172914999908,2136.46,1
2025-01-24 11:00:00,13414.89238099991,1844.1923809999093,11570.7,5
2025-01-24 11:15:00,13432.518925999908,3969.058925999909,9463.46,4
2025-01-24 11:30:00,12216.22864399991,5196.608643999909,7019.620000000001,3
2025-01-24 13:00:00,12238.928643999909,5196.608643999909,7042.32,3
2025-01-24 13:15:00,12223.623956999909,7788.82395699991,4434.8,2
2025-01-24 13:30:00,12218.64775299991,12218.64775299991,0.0,0
2025-01-24 13:45:00,12212.06352249991,8658.50352249991,3553.56,3
2025-01-24 14:00:00,12209.32096949991,10030.92096949991,2178.4,2
2025-01-24 14:15:00,12217.28104299991,6227.001042999909,5990.280000000001,4
2025-01-24 14:30:00,12206.601042999908,6227.001042999909,5979.599999999999,4
2025-01-24 14:45:00,12200.31478999991,9791.11478999991,2409.2,1
2025-01-24 15:00:00,12197.29478999991,9791.11478999991,2406.18,1
2025-01-27 09:30:00,10993.23124099991,10993.23124099991,0.0,0
2025-01-27 09:45:00,10956.68421349991,6839.324213499911,4117.36,3
2025-01-27 10:00:00,10956.596299999912,9577.316299999911,1379.28,1
2025-01-27 10:15:00,10958.896299999911,9577.316299999911,1381.58,1
2025-01-27 10:30:00,10957.266299999912,9577.316299999911,1379.95,1
2025-01-27 10:45:00,10959.896299999911,9577.316299999911,1382.5800000000002,1
2025-01-27 11:00:00,10959.056299999911,9577.316299999911,1381.74,1
2025-01-27 11:15:00,10957.97508449991,10957.97508449991,0.0,0
2025-01-27 11:30:00,10956.36127099991,7455.431270999911,3500.93,3
2025-01-27 13:00:00,10944.58827299991,8618.968272999911,2325.62,2
2025-01-27 13:15:00,10942.535962499913,10942.535962499913,0.0,0
2025-01-27 13:30:00,10943.925577999911,9731.375577999912,1212.55,1
2025-01-27 13:45:00,10946.475577999912,9731.375577999912,1215.1000000000001,1
2025-01-27 14:00:00,10947.775577999912,9731.375577999912,1216.4,1
2025-01-27 14:15:00,10948.455577999912,9731.375577999912,1217.08,1
2025-01-27 14:30:00,10949.375577999912,9731.375577999912,1218.0,1
2025-01-27 14:45:00,10948.096677999913,10948.096677999913,0.0,0
2025-01-27 15:00:00,10946.133161499913,9791.153161499913,1154.98,1
2025-02-05 09:30:00,10947.917282499913,10947.917282499913,0.0,0
2025-02-05 09:45:00,10935.178491499912,5314.588491499912,5620.59,4
2025-02-05 10:00:00,10929.166987499912,10929.166987499912,0.0,0
2025-02-05 10:15:00,10920.668649999912,6192.448649999911,4728.22,4
2025-02-05 10:30:00,10916.018899999912,7286.298899999911,3629.7200000000003,3
2025-02-05 10:45:00,10919.29414949991,8603.72414949991,2315.57,2
2025-02-05 11:00:00,10916.174149499911,8603.72414949991,2312.45,2
2025-02-05 11:15:00,10915.52826699991,9827.08826699991,1088.44,1
2025-02-05 11:30:00,10916.32826699991,9827.08826699991,1089.24,1
2025-02-05 13:00:00,10915.90826699991,9827.08826699991,1088.8200000000002,1
2025-02-05 13:15:00,10915.80826699991,9827.08826699991,1088.72,1
2025-02-05 13:30:00,10914.66511099991,10914.66511099991,0.0,0
2025-02-05 13:45:00,10909.366701999908,5272.1667019999095,5637.2,4
2025-02-05 14:00:00,10903.727698499912,8515.42769849991,2388.3,2
2025-02-05 14:15:00,10902.586691999912,9743.666691999912,1158.92,1
2025-02-05 14:30:00,10901.389804999912,10901.389804999912,0.0,0
2025-02-05 14:45:00,10895.569858999912,6268.0098589999125,4627.5599999999995,4
2025-02-05 15:00:00,10895.969858999913,6268.0098589999125,4627.96,4
2025-02-06 09:30:00,10890.845776499913,8574.235776499912,2316.61,2
2025-02-06 09:45:00,10886.635776499912,8574.235776499912,2312.4,2
2025-02-06 10:00:00,10887.530168999912,9702.200168999912,1185.33,1
2025-02-06 10:15:00,10892.210168999913,9702.200168999912,1190.01,1
2025-02-06 10:30:00,10890.700168999912,9702.200168999912,1188.5,1
2025-02-06 10:45:00,10891.290168999913,9702.200168999912,1189.0900000000001,1
2025-02-06 11:00:00,10889.412285999912,10889.412285999912,0.0,0
2025-02-06 11:15:00,10883.28301649991,7171.923016499911,3711.36,3
2025-02-06 11:30:00,10874.926201999911,8377.14620199991,2497.78,2
2025-02-06 13:00:00,10880.13620199991,8377.14620199991,2502.99,2
2025-02-06 13:15:00,10878.666201999911,8377.14620199991,2501.52,2
2025-02-06 13:30:00,10877.357601999911,9707.74760199991,1169.61,1
2025-02-06 13:45:00,10876.12951149991,10876.12951149991,0.0,0
2025-02-06 14:00:00,10877.91201899991,7179.40201899991,3698.51,3
2025-02-06 14:15:00,10876.38119949991,8302.81119949991,2573.5699999999997,2
2025-02-06 14:30:00,10875.942609999911,9633.40260999991,1242.54,1
2025-02-06 14:45:00,10874.63794299991,10874.63794299991,0.0,0
2025-02-06 15:00:00,10874.63794299991,10874.63794299991,0.0,0
2025-02-07 09:30:00,10883.418147499911,5907.718147499911,4975.700000000001,4
2025-02-07 09:45:00,10879.15800449991,9713.37800449991,1165.78,1
2025-02-07 10:00:00,10878.253599499909,10878.253599499909,0.0,0
2025-02-07 10:15:00,10871.978678999909,6058.988678999909,4812.99,4
2025-02-07 10:30:00,10866.64661449991,9666.68661449991,1199.96,1
2025-02-07 10:45:00,10866.586614499909,9666.68661449991,1199.8999999999999,1
2025-02-07 11:00:00,10865.31672999991,10865.31672999991,0.0,0
2025-02-07 11:15:00,10871.77307699991,4903.203076999909,5968.570000000001,5
2025-02-07 11:30:00,10871.023076999909,4903.203076999909,5967.82,5
2025-02-07 13:00:00,10866.86307699991,4903.203076999909,5963.660000000001,5
2025-02-07 13:15:00,10873.125246999909,6166.475246999909,4706.65,4
2025-02-07 13:30:00,10869.736746999908,7335.246746999909,3534.49,3
2025-02-07 13:45:00,10863.528718499909,9749.87871849991,1113.6499999999999,1
2025-02-07 14:00:00,10862.30943849991,10862.30943849991,0.0,0
2025-02-07 14:15:00,10840.412542999908,5192.652542999908,5647.76,5
2025-02-07 14:30:00,10842.956664499909,7424.476664499908,3418.48,3
2025-02-07 14:45:00,10839.317312999909,10839.317312999909,0.0,0
2025-02-07 15:00:00,10839.317312999909,10839.317312999909,0.0,0
2025-02-10 09:30:00,10804.628687499906,5987.918687499907,4816.71,4
2025-02-10 09:45:00,10797.736062499907,9586.636062499907,1211.1,1
2025-02-10 10:00:00,10799.656062499907,9586.636062499907,1213.02,1
2025-02-10 10:15:00,10799.036062499907,9586.636062499907,1212.3999999999999,1
