trade_time,nav,cash,position_val,num_positions
2026-03-12 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-12 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-13 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-16 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 13:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 13:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 14:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 14:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 14:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 14:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-17 15:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 09:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 09:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 10:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 10:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 10:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 10:45:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 11:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 11:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 11:30:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 13:00:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 13:15:00,9900.915918999883,9900.915918999883,0.0,0
2026-03-18 13:30:00,9900.915918999883,9900.915918999883,0.0,0
