trade_time,ts_code,side,action,gross_price,net_price,shares,gross_pnl,net_pnl,spread_cost,impact_cost,commission_cost
2025-01-02 14:15:00,111020.SH,SELL,REBUILT_RANK_EXIT,128.408,128.2731716,60,13.559999999999945,-2.6051699999979974,7.697699999999999,7.697699999999999,0.7697700000000001
2025-01-02 14:15:00,110093.SH,SELL,REBUILT_RANK_EXIT,117.744,117.62036880000001,10,-4.560000000000031,-7.037411999999904,1.17972,1.17972,0.11797200000000001
2025-01-02 14:15:00,113051.SH,BUY,BUY_NEXT_OPEN,118.412,118.53633260000001,20,0.0,0.0,1.18412,1.18412,0.11841200000000002
2025-01-02 14:30:00,113527.SH,SELL,REBUILT_RANK_EXIT,116.869,116.74628754999999,10,-3.190000000000026,-5.647598500000186,2.928105,2.928105,0.29281050000000003
2025-01-02 14:30:00,113039.SH,BUY,BUY_NEXT_OPEN,122.573,122.70170164999998,10,0.0,0.0,0.612865,0.612865,0.0612865
2025-01-02 14:30:00,110095.SH,BUY,BUY_NEXT_OPEN,99.711,99.81569655000001,180,0.0,0.0,8.973989999999999,8.973989999999999,0.8973990000000001
2025-01-02 14:45:00,113059.SH,SELL,REBUILT_RANK_EXIT,109.31,109.19522450000001,30,-6.209999999999809,-13.103050499999881,6.0203299999999995,6.0203299999999995,0.602033
2025-01-02 14:45:00,113051.SH,SELL,REBUILT_TIME_EXIT,118.464,118.33961280000001,10,0.519999999999925,-1.967198000000053,1.77644,1.77644,0.17764400000000002
2025-01-02 14:45:00,113039.SH,SELL,REBUILT_RANK_EXIT,122.22,122.091669,10,-3.5299999999999443,-6.10032649999971,1.223965,1.223965,0.12239649999999999
2025-01-02 14:45:00,110095.SH,SELL,REBUILT_TIME_EXIT,100.125,100.01986875000001,80,33.12000000000012,16.333776000000398,12.97899,12.97899,1.2978990000000001
2025-01-02 14:45:00,110090.SH,BUY,BUY_NEXT_OPEN,121.656,121.78373880000001,60,0.0,0.0,3.6496800000000005,3.6496800000000005,0.364968
2025-01-02 15:00:00,110075.SH,BUY,BUY_NEXT_OPEN,124.94,125.07118700000001,20,0.0,0.0,1.2494,1.2494,0.12494
2025-01-02 15:00:00,110092.SH,BUY,BUY_NEXT_OPEN,81.465,81.55053825000002,40,0.0,0.0,1.6293000000000002,1.6293000000000002,0.16293000000000002
2025-01-02 15:00:00,110086.SH,BUY,BUY_NEXT_OPEN,101.214,101.3202747,10,0.0,0.0,0.50607,0.50607,0.050607000000000006
2025-01-03 09:30:00,110090.SH,SELL,REBUILT_RANK_EXIT,123.0,122.87085,60,80.63999999999965,65.22667199999978,7.33968,7.33968,0.733968
2025-01-03 09:30:00,110075.SH,SELL,REBUILT_TIME_EXIT,125.4,125.26832999999999,20,9.20000000000016,3.942859999999655,2.5034,2.5034,0.25034
2025-01-03 09:30:00,110092.SH,SELL,REBUILT_RANK_EXIT,81.499,81.41342604999998,40,1.3599999999996726,-5.48448800000142,3.2592800000000004,3.2592800000000004,0.325928
2025-01-03 09:30:00,110086.SH,SELL,REBUILT_TIME_EXIT,101.215,101.10872425000001,10,0.010000000000047748,-2.115504499999929,1.012145,1.012145,0.10121450000000001
2025-01-03 09:45:00,111002.SH,BUY,BUY_NEXT_OPEN,116.9,117.02274499999999,30,0.0,0.0,1.7535,1.7535,0.17535
2025-01-03 09:45:00,113059.SH,BUY,BUY_NEXT_OPEN,109.395,109.50986475,30,0.0,0.0,1.640925,1.640925,0.1640925
2025-01-03 09:45:00,111003.SH,BUY,BUY_NEXT_OPEN,124.633,124.76386464999999,10,0.0,0.0,0.623165,0.623165,0.0623165
2025-01-03 09:45:00,111004.SH,BUY,BUY_NEXT_OPEN,105.534,105.64481070000001,10,0.0,0.0,0.52767,0.52767,0.05276700000000001
2025-01-03 10:00:00,113059.SH,SELL,REBUILT_RANK_EXIT,109.109,108.99443555,20,-5.720000000000027,-10.308583999999883,2.7320149999999996,2.7320149999999996,0.2732015
2025-01-03 10:00:00,111000.SH,BUY,BUY_NEXT_OPEN,115.29,115.41105449999999,10,0.0,0.0,0.57645,0.57645,0.057645
2025-01-03 10:15:00,111004.SH,SELL,REBUILT_RANK_EXIT,105.596,105.48512420000002,10,0.6199999999999761,-1.5968649999999798,1.05565,1.05565,0.10556500000000002
2025-01-03 10:30:00,111003.SH,SELL,REBUILT_RANK_EXIT,125.169,125.03757255,10,5.360000000000014,2.7370790000002216,1.24901,1.24901,0.124901
2025-01-03 10:30:00,113056.SH,BUY,BUY_NEXT_OPEN,117.626,117.7495073,60,0.0,0.0,3.5287800000000002,3.5287800000000002,0.352878
2025-01-03 10:30:00,111015.SH,BUY,BUY_NEXT_OPEN,113.109,113.22776445000001,50,0.0,0.0,2.827725,2.827725,0.28277250000000004
2025-01-03 10:45:00,111000.SH,SELL,REBUILT_RANK_EXIT,115.39,115.26884050000001,10,0.9999999999999432,-1.4221399999998994,1.1534,1.1534,0.11534
2025-01-03 10:45:00,113056.SH,SELL,REBUILT_RANK_EXIT,117.301,117.17783395000001,60,-19.50000000000017,-34.30040099999951,7.04781,7.04781,0.7047810000000001
2025-01-03 10:45:00,111020.SH,BUY,BUY_NEXT_OPEN,128.515,128.64994074999998,20,0.0,0.0,1.2851499999999998,1.2851499999999998,0.128515
2025-01-03 11:00:00,111002.SH,SELL,REBUILT_RANK_EXIT,117.454,117.33067329999999,10,5.539999999999878,3.079283000000032,2.34077,2.34077,0.234077
2025-01-03 11:00:00,111020.SH,SELL,REBUILT_RANK_EXIT,128.194,128.05939629999997,20,-6.419999999999959,-11.810889000000316,2.56709,2.56709,0.25670899999999996
2025-01-03 11:00:00,113048.SH,BUY,BUY_NEXT_OPEN,105.983,106.09428215000001,10,0.0,0.0,0.529915,0.529915,0.05299150000000001
2025-01-03 11:00:00,111017.SH,BUY,BUY_NEXT_OPEN,143.255,143.40541775,10,0.0,0.0,0.716275,0.716275,0.0716275
2025-01-03 11:15:00,111015.SH,SELL,REBUILT_RANK_EXIT,113.079,112.96026705,10,-0.30000000000001137,-2.6749740000002475,3.39312,3.39312,0.33931200000000006
2025-01-03 11:15:00,113048.SH,SELL,REBUILT_RANK_EXIT,105.92,105.808784,10,-0.6300000000000239,-2.8549814999998944,1.059515,1.059515,0.10595150000000002
2025-01-03 11:15:00,113051.SH,BUY,BUY_NEXT_OPEN,118.033,118.15693465,10,0.0,0.0,0.590165,0.590165,0.059016500000000006
2025-01-03 11:15:00,111020.SH,BUY,BUY_NEXT_OPEN,128.336,128.4707528,10,0.0,0.0,0.64168,0.64168,0.06416800000000002
2025-01-03 11:30:00,111017.SH,SELL,REBUILT_RANK_EXIT,143.45,143.29937750000002,10,1.9499999999999318,-1.0604024999997819,1.433525,1.433525,0.1433525
2025-01-03 13:00:00,111020.SH,SELL,REBUILT_RANK_EXIT,127.96,127.82564199999999,10,-3.76000000000019,-6.451108000000204,1.28148,1.28148,0.128148
2025-01-03 13:00:00,111018.SH,BUY,BUY_NEXT_OPEN,114.004,114.1237042,10,0.0,0.0,0.5700200000000001,0.5700200000000001,0.05700200000000001
2025-01-03 13:00:00,113052.SH,BUY,BUY_NEXT_OPEN,112.569,112.68719745000001,90,0.0,0.0,5.065605,5.065605,0.5065605
2025-01-03 13:15:00,111018.SH,SELL,REBUILT_RANK_EXIT,113.977,113.85732415,10,-0.27000000000001023,-2.6638004999999794,1.1399050000000002,1.1399050000000002,0.11399050000000001
2025-01-03 13:15:00,111003.SH,BUY,BUY_NEXT_OPEN,124.9,125.03114500000001,10,0.0,0.0,0.6245,0.6245,0.062450000000000006
2025-01-03 13:15:00,113059.SH,BUY,BUY_NEXT_OPEN,109.64,109.75512200000001,10,0.0,0.0,0.5482,0.5482,0.05482
2025-01-03 13:30:00,113052.SH,SELL,REBUILT_RANK_EXIT,112.6,112.48177000000001,90,2.789999999999253,-18.488470499998584,10.132604999999998,10.132604999999998,1.0132605
2025-01-03 13:30:00,111017.SH,BUY,BUY_NEXT_OPEN,144.371,144.52258955,280,0.0,0.0,20.21194,20.21194,2.0211940000000004
2025-01-03 13:45:00,111017.SH,SELL,REBUILT_RANK_EXIT,144.035,143.88376325000002,80,-26.88000000000102,-51.106103999998595,25.97334,25.97334,2.5973340000000005
2025-01-03 13:45:00,113055.SH,BUY,BUY_NEXT_OPEN,135.7,135.84248499999998,50,0.0,0.0,3.3924999999999996,3.3924999999999996,0.33924999999999994
2025-01-03 14:00:00,113051.SH,SELL,REBUILT_RANK_EXIT,118.686,118.5613797,10,6.530000000000058,4.044450500000039,1.1835950000000002,1.1835950000000002,0.1183595
2025-01-03 14:00:00,111003.SH,SELL,REBUILT_RANK_EXIT,124.994,124.86275630000002,10,0.9399999999999409,-1.6838869999999133,1.24947,1.24947,0.124947
2025-01-03 14:00:00,113059.SH,SELL,REBUILT_RANK_EXIT,109.615,109.49990425,10,-0.25000000000005684,-2.5521774999999707,1.0962749999999999,1.0962749999999999,0.1096275
2025-01-03 14:00:00,113055.SH,SELL,REBUILT_RANK_EXIT,134.936,134.79431720000002,50,-38.19999999999908,-52.40838999999778,6.7659,6.7659,0.67659
2025-01-03 14:00:00,110085.SH,BUY,BUY_NEXT_OPEN,110.2,110.31571,180,0.0,0.0,9.918000000000001,9.918000000000001,0.9918
2025-01-03 14:15:00,110085.SH,SELL,REBUILT_RANK_EXIT,109.921,109.80558294999999,100,-27.899999999999636,-51.012705000001006,15.414050000000001,15.414050000000001,1.5414050000000001
2025-01-03 14:15:00,111004.SH,BUY,BUY_NEXT_OPEN,105.083,105.19333715,10,0.0,0.0,0.525415,0.525415,0.0525415
2025-01-03 14:15:00,110081.SH,BUY,BUY_NEXT_OPEN,111.044,111.16059619999999,150,0.0,0.0,8.3283,8.3283,0.8328300000000001
2025-01-03 14:15:00,113049.SH,BUY,BUY_NEXT_OPEN,111.889,112.00648344999999,10,0.0,0.0,0.559445,0.559445,0.0559445
2025-01-03 14:30:00,110081.SH,SELL,REBUILT_RANK_EXIT,111.068,110.95137860000001,150,3.6000000000001364,-31.382639999996172,16.6584,16.6584,1.6658400000000002
2025-01-03 14:30:00,113049.SH,SELL,REBUILT_RANK_EXIT,111.98,111.86242100000001,10,0.9100000000000819,-1.4406244999997853,1.119345,1.119345,0.1119345
2025-01-03 14:30:00,111012.SH,BUY,BUY_NEXT_OPEN,160.7,160.86873500000002,60,0.0,0.0,4.821,4.821,0.48210000000000003
2025-01-03 14:30:00,113058.SH,BUY,BUY_NEXT_OPEN,118.461,118.58538405,40,0.0,0.0,2.36922,2.36922,0.236922
2025-01-03 14:45:00,111012.SH,SELL,REBUILT_STOP_LOSS_-1%,158.898,158.73115709999996,60,-108.11999999999955,-128.25467400000343,9.58794,9.58794,0.9587939999999999
2025-01-03 14:45:00,113058.SH,SELL,REBUILT_RANK_EXIT,117.918,117.7941861,40,-21.719999999999686,-31.647917999999663,4.72758,4.72758,0.472758
2025-01-03 14:45:00,110086.SH,BUY,BUY_NEXT_OPEN,101.434,101.54050570000001,20,0.0,0.0,1.01434,1.01434,0.101434
2025-01-06 09:30:00,111004.SH,SELL,REBUILT_RANK_EXIT,105.247,105.13649065000001,10,1.6400000000000148,-0.5684649999998328,1.05165,1.05165,0.105165
2025-01-06 09:30:00,110086.SH,SELL,REBUILT_RANK_EXIT,100.92,100.814034,20,-10.279999999999916,-14.529434000000265,2.02354,2.02354,0.202354
2025-01-06 09:30:00,111020.SH,BUY,BUY_NEXT_OPEN,127.01,127.14336050000001,30,0.0,0.0,1.9051500000000001,1.9051500000000001,0.19051500000000002
2025-01-06 09:30:00,113052.SH,BUY,BUY_NEXT_OPEN,112.6,112.71822999999998,90,0.0,0.0,5.066999999999999,5.066999999999999,0.5066999999999999
2025-01-06 09:45:00,113052.SH,SELL,REBUILT_RANK_EXIT,112.37,112.25201150000001,90,-20.69999999999908,-41.959664999996676,10.12365,10.12365,1.012365
2025-01-06 09:45:00,113049.SH,BUY,BUY_NEXT_OPEN,111.912,112.0295076,10,0.0,0.0,0.5595600000000001,0.5595600000000001,0.055956000000000006
2025-01-06 09:45:00,113056.SH,BUY,BUY_NEXT_OPEN,116.601,116.72343105,80,0.0,0.0,4.66404,4.66404,0.466404
2025-01-06 10:00:00,111020.SH,SELL,REBUILT_RANK_EXIT,128.109,127.97448555000001,30,32.97000000000011,24.933751499999744,3.826785,3.826785,0.38267850000000003
2025-01-06 10:00:00,113049.SH,SELL,REBUILT_RANK_EXIT,111.512,111.3949124,10,-4.000000000000057,-6.345952000000125,1.1171200000000001,1.1171200000000001,0.111712
2025-01-06 10:00:00,113039.SH,BUY,BUY_NEXT_OPEN,121.628,121.75570939999999,10,0.0,0.0,0.60814,0.60814,0.06081400000000001
2025-01-06 10:00:00,111002.SH,BUY,BUY_NEXT_OPEN,116.408,116.53022840000001,10,0.0,0.0,0.58204,0.58204,0.058204000000000006
2025-01-06 10:15:00,113056.SH,SELL,REBUILT_RANK_EXIT,116.96,116.83719199999999,60,21.53999999999968,6.82565699999941,8.17284,8.17284,0.8172839999999999
2025-01-06 10:15:00,111021.SH,BUY,BUY_NEXT_OPEN,119.92,120.045916,10,0.0,0.0,0.5996,0.5996,0.059960000000000006
2025-01-06 10:30:00,113039.SH,SELL,REBUILT_RANK_EXIT,122.07,121.94182649999999,10,4.419999999999931,1.861171000000013,1.21849,1.21849,0.121849
2025-01-06 10:30:00,110095.SH,BUY,BUY_NEXT_OPEN,97.027,97.12887835,40,0.0,0.0,1.94054,1.94054,0.194054
2025-01-06 10:30:00,113048.SH,BUY,BUY_NEXT_OPEN,105.825,105.93611625000001,10,0.0,0.0,0.5291250000000001,0.5291250000000001,0.05291250000000001
2025-01-06 10:45:00,111002.SH,SELL,REBUILT_RANK_EXIT,117.265,117.14187174999999,10,8.569999999999993,6.116433499999857,1.168365,1.168365,0.11683650000000001
2025-01-06 10:45:00,110095.SH,SELL,REBUILT_RANK_EXIT,96.643,96.54152485,40,-15.360000000000014,-23.49413999999979,3.8734,3.8734,0.38734
2025-01-06 11:00:00,110087.SH,BUY,BUY_NEXT_OPEN,107.15,107.2625075,60,0.0,0.0,3.2145,3.2145,0.32145
2025-01-06 11:00:00,110093.SH,BUY,BUY_NEXT_OPEN,117.15,117.27300750000002,40,0.0,0.0,2.343,2.343,0.23430000000000004
2025-01-06 11:00:00,111000.SH,BUY,BUY_NEXT_OPEN,115.0,115.12075000000002,10,0.0,0.0,0.5750000000000001,0.5750000000000001,0.057499999999999996
2025-01-06 11:15:00,111021.SH,SELL,REBUILT_RANK_EXIT,119.19,119.06485049999999,10,-7.30000000000004,-9.810655000000224,1.19555,1.19555,0.11955500000000001
2025-01-06 11:15:00,110087.SH,SELL,REBUILT_STOP_LOSS_-1%,106.004,105.8926958,10,-11.460000000000008,-13.698116999999911,3.74452,3.74452,0.374452
2025-01-06 11:15:00,110093.SH,SELL,REBUILT_RANK_EXIT,116.636,116.5135322,30,-15.4200000000003,-22.78425900000093,4.09254,4.09254,0.409254
2025-01-06 11:30:00,113058.SH,BUY,BUY_NEXT_OPEN,118.03,118.1539315,10,0.0,0.0,0.5901500000000001,0.5901500000000001,0.059015000000000005
2025-01-06 13:00:00,113058.SH,SELL,REBUILT_RANK_EXIT,117.704,117.5804108,10,-3.260000000000076,-5.735206999999946,1.1786699999999999,1.1786699999999999,0.117867
2025-01-06 13:15:00,113048.SH,SELL,REBUILT_TIME_EXIT,106.249,106.13743855,10,4.239999999999924,2.0132229999999254,1.06037,1.06037,0.106037
2025-01-06 13:15:00,111000.SH,SELL,REBUILT_RANK_EXIT,114.921,114.80033295,10,-0.7899999999999352,-3.2041705000001457,1.1496050000000002,1.1496050000000002,0.11496050000000001
2025-01-06 13:15:00,111017.SH,BUY,BUY_NEXT_OPEN,142.589,142.73871845,10,0.0,0.0,0.7129449999999999,0.7129449999999999,0.0712945
2025-01-06 13:30:00,111017.SH,SELL,REBUILT_RANK_EXIT,141.864,141.7150428,10,-7.249999999999943,-10.236756499999956,1.422265,1.422265,0.1422265
2025-01-06 13:30:00,110093.SH,BUY,BUY_NEXT_OPEN,116.718,116.84055389999999,10,0.0,0.0,0.58359,0.58359,0.05835900000000001
2025-01-06 13:30:00,113526.SH,BUY,BUY_NEXT_OPEN,105.796,105.9070858,10,0.0,0.0,0.5289800000000001,0.5289800000000001,0.05289800000000001
2025-01-06 13:30:00,113058.SH,BUY,BUY_NEXT_OPEN,117.738,117.8616249,30,0.0,0.0,1.76607,1.76607,0.17660700000000001
2025-01-06 13:30:00,113053.SH,BUY,BUY_NEXT_OPEN,105.333,105.44359965,30,0.0,0.0,1.579995,1.579995,0.15799950000000001
2025-01-06 13:45:00,110093.SH,SELL,REBUILT_RANK_EXIT,116.593,116.47057735000001,10,-1.25,-3.699765499999785,1.166555,1.166555,0.11665550000000001
2025-01-06 13:45:00,113058.SH,SELL,REBUILT_RANK_EXIT,117.045,116.92210275000001,30,-20.789999999999935,-28.185664499999803,3.521745,3.521745,0.35217450000000006
2025-01-06 13:45:00,113066.SH,BUY,BUY_NEXT_OPEN,132.383,132.52200215000002,10,0.0,0.0,0.661915,0.661915,0.06619150000000001
2025-01-06 14:00:00,113056.SH,BUY,BUY_NEXT_OPEN,117.12,117.242976,60,0.0,0.0,3.5136000000000003,3.5136000000000003,0.35136
2025-01-06 14:00:00,110076.SH,BUY,BUY_NEXT_OPEN,112.0,112.1176,20,0.0,0.0,1.12,1.12,0.112
2025-01-06 14:30:00,110076.SH,SELL,REBUILT_RANK_EXIT,111.835,111.71757324999999,20,-3.300000000000125,-8.000535000000127,2.23835,2.23835,0.223835
2025-01-06 14:45:00,113053.SH,SELL,REBUILT_RANK_EXIT,105.294,105.18344130000001,20,-0.7800000000000296,-5.203166999999667,2.632935,2.632935,0.2632935
2025-01-06 14:45:00,113066.SH,SELL,REBUILT_TIME_EXIT,133.068,132.92827860000003,10,6.850000000000023,4.0627644999999575,1.327255,1.327255,0.13272550000000002
2025-01-06 14:45:00,113056.SH,SELL,REBUILT_RANK_EXIT,117.172,117.04896939999999,60,3.11999999999955,-11.640396000000692,7.02876,7.02876,0.7028760000000001
2025-01-06 14:45:00,111021.SH,BUY,BUY_NEXT_OPEN,118.771,118.89570955,20,0.0,0.0,1.18771,1.18771,0.118771
2025-01-06 15:00:00,110097.SH,BUY,BUY_NEXT_OPEN,128.019,128.15341995,10,0.0,0.0,0.6400950000000001,0.6400950000000001,0.06400950000000001
2025-01-07 09:30:00,113526.SH,SELL,REBUILT_TIME_EXIT,105.795,105.68391525,10,-0.010000000000047748,-2.231705500000089,1.0579550000000002,1.0579550000000002,0.10579550000000001
2025-01-07 09:30:00,111021.SH,SELL,REBUILT_RANK_EXIT,119.03,118.9050185,10,2.5900000000000034,0.09308949999990546,1.78286,1.78286,0.178286
2025-01-07 09:30:00,110097.SH,SELL,REBUILT_RANK_EXIT,127.835,127.70077324999998,10,-1.840000000000117,-4.526467000000139,1.2792700000000001,1.2792700000000001,0.127927
2025-01-07 09:30:00,110075.SH,BUY,BUY_NEXT_OPEN,123.713,123.84289865000001,70,0.0,0.0,4.329955,4.329955,0.4329955
2025-01-07 09:30:00,113054.SH,BUY,BUY_NEXT_OPEN,108.517,108.63094285,10,0.0,0.0,0.542585,0.542585,0.0542585
2025-01-07 09:45:00,113054.SH,SELL,REBUILT_RANK_EXIT,108.643,108.52892485,10,1.2600000000000477,-1.020179999999982,1.0857999999999999,1.0857999999999999,0.10858000000000001
2025-01-07 09:45:00,111003.SH,BUY,BUY_NEXT_OPEN,124.94,125.07118700000001,20,0.0,0.0,1.2494,1.2494,0.12494
2025-01-07 09:45:00,111020.SH,BUY,BUY_NEXT_OPEN,130.26,130.39677300000002,50,0.0,0.0,3.2564999999999995,3.2564999999999995,0.32565
2025-01-07 09:45:00,113058.SH,BUY,BUY_NEXT_OPEN,118.47,118.5943935,60,0.0,0.0,3.5541,3.5541,0.35541
2025-01-07 10:00:00,111003.SH,SELL,REBUILT_RANK_EXIT,124.37,124.2394115,10,-5.699999999999932,-8.317755000000034,1.87125,1.87125,0.187125
2025-01-07 10:00:00,111020.SH,SELL,REBUILT_RANK_EXIT,129.0,128.86454999999998,50,-62.999999999999545,-76.61115000000245,6.4815,6.4815,0.64815
2025-01-07 10:00:00,113059.SH,BUY,BUY_NEXT_OPEN,109.964,110.0794622,10,0.0,0.0,0.54982,0.54982,0.054982
2025-01-07 10:15:00,110075.SH,SELL,REBUILT_RANK_EXIT,124.17,124.03962150000001,20,9.140000000000157,3.934457000000293,5.571655,5.571655,0.5571655
2025-01-07 10:15:00,113059.SH,SELL,REBUILT_RANK_EXIT,109.606,109.49091369999998,10,-3.580000000000041,-5.885485000000017,1.09785,1.09785,0.109785
2025-01-07 10:15:00,111020.SH,BUY,BUY_NEXT_OPEN,130.0,130.13649999999998,80,0.0,0.0,5.2,5.2,0.52
2025-01-07 10:15:00,110097.SH,BUY,BUY_NEXT_OPEN,128.733,128.86816965000003,10,0.0,0.0,0.643665,0.643665,0.06436650000000001
2025-01-07 10:30:00,113058.SH,SELL,REBUILT_RANK_EXIT,118.146,118.0219467,30,-9.719999999999942,-17.173403999999664,5.32629,5.32629,0.532629
2025-01-07 10:30:00,111020.SH,SELL,REBUILT_RANK_EXIT,129.147,129.01139565,70,-59.710000000000605,-78.75730449999901,9.720144999999999,9.720144999999999,0.9720145
2025-01-07 10:30:00,110097.SH,SELL,REBUILT_RANK_EXIT,128.16,128.02543200000002,10,-5.730000000000075,-8.427376500000037,1.284465,1.284465,0.12844650000000002
2025-01-07 10:30:00,111009.SH,BUY,BUY_NEXT_OPEN,102.639,102.74677095000001,30,0.0,0.0,1.539585,1.539585,0.1539585
2025-01-07 10:30:00,113046.SH,BUY,BUY_NEXT_OPEN,107.226,107.3385873,20,0.0,0.0,1.07226,1.07226,0.107226
2025-01-07 10:45:00,110086.SH,BUY,BUY_NEXT_OPEN,100.652,100.7576846,50,0.0,0.0,2.5163,2.5163,0.25163
2025-01-07 10:45:00,113055.SH,BUY,BUY_NEXT_OPEN,135.88,136.022674,10,0.0,0.0,0.6794,0.6794,0.06794
2025-01-07 11:00:00,111009.SH,SELL,REBUILT_RANK_EXIT,102.511,102.40336345,10,-1.2800000000000011,-3.434075000000121,2.05214,2.05214,0.205214
2025-01-07 11:00:00,113055.SH,SELL,REBUILT_RANK_EXIT,135.744,135.60146880000002,10,-1.3599999999999568,-4.212051999999858,1.35812,1.35812,0.135812
2025-01-07 11:00:00,111018.SH,BUY,BUY_NEXT_OPEN,113.737,113.85642384999998,10,0.0,0.0,0.568685,0.568685,0.0568685
2025-01-07 11:15:00,110086.SH,SELL,REBUILT_RANK_EXIT,100.459,100.35351805,10,-1.9299999999999784,-4.041665500000022,3.0185950000000004,3.0185950000000004,0.3018595
2025-01-07 11:15:00,111018.SH,SELL,REBUILT_RANK_EXIT,113.787,113.66752365,10,0.5000000000001137,-1.8890019999998913,1.13762,1.13762,0.11376200000000002
2025-01-07 11:15:00,113055.SH,BUY,BUY_NEXT_OPEN,136.751,136.89458855,40,0.0,0.0,2.7350200000000005,2.7350200000000005,0.273502
2025-01-07 11:15:00,110093.SH,BUY,BUY_NEXT_OPEN,115.45,115.57122250000002,10,0.0,0.0,0.57725,0.57725,0.057725000000000005
2025-01-07 11:30:00,113055.SH,SELL,REBUILT_RANK_EXIT,136.781,136.63737995000002,10,0.30000000000001137,-2.5720859999998993,3.4189250000000007,3.4189250000000007,0.34189250000000004
2025-01-07 11:30:00,113059.SH,BUY,BUY_NEXT_OPEN,109.999,110.11449894999998,30,0.0,0.0,1.649985,1.649985,0.1649985
2025-01-07 13:00:00,110093.SH,SELL,REBUILT_RANK_EXIT,115.28,115.15895599999999,10,-1.700000000000017,-4.122665000000325,1.15365,1.15365,0.115365
2025-01-07 13:00:00,110095.SH,BUY,BUY_NEXT_OPEN,95.672,95.7724556,50,0.0,0.0,2.3918,2.3918,0.23918
2025-01-07 13:00:00,110085.SH,BUY,BUY_NEXT_OPEN,110.558,110.67408590000001,10,0.0,0.0,0.55279,0.55279,0.05527900000000001
2025-01-07 13:15:00,113059.SH,SELL,REBUILT_RANK_EXIT,109.686,109.57082969999999,20,-6.2599999999997635,-10.873384999999871,2.746845,2.746845,0.2746845
2025-01-07 13:15:00,110095.SH,SELL,REBUILT_RANK_EXIT,95.725,95.62448875000001,20,1.0599999999999454,-2.9593369999997776,3.34905,3.34905,0.334905
2025-01-07 13:15:00,110085.SH,SELL,REBUILT_RANK_EXIT,110.437,110.32104115000001,10,-1.2100000000000932,-3.5304474999998092,1.104975,1.104975,0.11049750000000001
2025-01-07 13:15:00,113044.SH,BUY,BUY_NEXT_OPEN,114.548,114.66827540000001,180,0.0,0.0,10.309320000000001,10.309320000000001,1.0309320000000002
2025-01-07 13:30:00,113046.SH,SELL,REBUILT_RANK_EXIT,107.136,107.0235072,20,-1.8000000000000682,-6.301602000000003,2.14362,2.14362,0.214362
2025-01-07 13:30:00,111020.SH,BUY,BUY_NEXT_OPEN,130.02,130.156521,30,0.0,0.0,1.9503000000000004,1.9503000000000004,0.19503
2025-01-07 13:30:00,111002.SH,BUY,BUY_NEXT_OPEN,116.765,116.88760324999998,20,0.0,0.0,1.16765,1.16765,0.11676500000000001
2025-01-07 13:30:00,111003.SH,BUY,BUY_NEXT_OPEN,124.198,124.3284079,10,0.0,0.0,0.6209899999999999,0.6209899999999999,0.062099
2025-01-07 13:45:00,113044.SH,SELL,REBUILT_RANK_EXIT,114.6,114.47967,180,9.35999999999865,-33.94897200000196,20.62332,20.62332,2.062332
2025-01-07 13:45:00,113039.SH,BUY,BUY_NEXT_OPEN,122.65,122.7787825,10,0.0,0.0,0.6132500000000001,0.6132500000000001,0.061325000000000005
